".rownames","EmploymentStatus.fctr","EmploymentStatus.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","EmploymentStatus.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","EmploymentStatus.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.accurate"
"27806","Employed","Employed",0.0012799414883891,TRUE
"27677","Employed","Employed",0,TRUE
"31066","Employed","Employed",0.000533760341606619,TRUE
"29384","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"28644","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"28953","Employed","Employed",0.0006426735218509,TRUE
"3505","Retired","Retired",0.0438119292791918,TRUE
"27430","Employed","Employed",0.000458295142071494,TRUE
"31541","Employed","Employed",0.000887836638058597,TRUE
"4052","Employed","Employed",0,TRUE
"29310","Not.in.Labor.Force","Disabled",0.445795339412361,FALSE
"27967","Employed","Employed",0.000504032258064516,TRUE
"27722","Employed","Employed",0.0012799414883891,TRUE
"28536","Employed","Employed",0,TRUE
"27824","Employed","Employed",0.000887836638058597,TRUE
"28252","Employed","Employed",0.00221729490022173,TRUE
"28003","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"28662","Retired","Retired",0.0438119292791918,TRUE
"28995","Employed","Employed",0,TRUE
"28583","Employed","Employed",0.0006426735218509,TRUE
"27865","Not.in.Labor.Force","Disabled",0.4,FALSE
"31269","Employed","Employed",0.000458295142071494,TRUE
"2994","Unemployed","Employed",0.000887836638058597,FALSE
"28325","Employed","Employed",0.000887836638058597,TRUE
"31298","Employed","Employed",0.000887836638058597,TRUE
"27313","Employed","Employed",0.00260416666666667,TRUE
"31299","Employed","Employed",0.000887836638058597,TRUE
"27934","Employed","Employed",0.00497512437810945,TRUE
"29673","Retired","Retired",0.0438119292791918,TRUE
"28025","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"30163","Employed","Employed",0.000504032258064516,TRUE
"28177","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"28056","Employed","Employed",0,TRUE
"3741","Employed","Employed",0.000709471443774388,TRUE
"27707","Employed","Employed",0.000887836638058597,TRUE
"29935","Retired","Retired",0.0438119292791918,TRUE
"120036","Unemployed","Employed",0,FALSE
"27429","Unemployed","Employed",0.0012799414883891,FALSE
"119891","Unemployed","Employed",0.000887836638058597,FALSE
"3560","Employed","Employed",0.00497512437810945,TRUE
"29554","Employed","Employed",0.000504032258064516,TRUE
"33918","Employed","Employed",0,TRUE
"27813","Employed","Employed",0.0012799414883891,TRUE
"3315","Employed","Employed",0.000887836638058597,TRUE
"29553","Employed","Employed",0,TRUE
"28193","Employed","Employed",0.0012799414883891,TRUE
"33285","Employed","Employed",0.000458295142071494,TRUE
"28175","Employed","Employed",0.000887836638058597,TRUE
"27557","Not.in.Labor.Force","Retired",0.253397282174261,FALSE
"119778","Employed","Employed",0,TRUE
"3748","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"30532","Employed","Employed",0.0012799414883891,TRUE
"29448","Employed","Employed",0.000887836638058597,TRUE
"28026","Employed","Employed",0,TRUE
"3501","Retired","Not.in.Labor.Force",0.393124065769806,FALSE
"88975","Employed","Employed",0.000504032258064516,TRUE
"33324","Disabled","Retired",0.120448179271709,FALSE
"4159","Employed","Employed",0.0006426735218509,TRUE
"88908","Employed","Employed",0.0006426735218509,TRUE
"22809","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"88997","Employed","Employed",0,TRUE
"88939","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"88957","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"88784","Employed","Employed",0.000504032258064516,TRUE
"88825","Employed","Employed",0.00102459016393443,TRUE
"89013","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"33912","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"23023","Employed","Employed",0.000887836638058597,TRUE
"88835","Employed","Employed",0.000533760341606619,TRUE
"89011","Employed","Employed",0.00102459016393443,TRUE
"129318","Employed","Employed",0.000887836638058597,TRUE
"129613","Retired","Retired",0.0438119292791918,TRUE
"129130","Employed","Employed",0.000887836638058597,TRUE
"129580","Employed","Employed",0.000533760341606619,TRUE
"128810","Not.in.Labor.Force","Disabled",0.445795339412361,FALSE
"3018","Retired","Retired",0.0438119292791918,TRUE
"129129","Employed","Employed",0.000709471443774388,TRUE
"129384","Employed","Employed",0,TRUE
"129357","Unemployed","Employed",0,FALSE
"129297","Not.in.Labor.Force","Retired",0.395604395604396,FALSE
"129660","Employed","Employed",0.000533760341606619,TRUE
"129004","Retired","Retired",0.0438119292791918,TRUE
"3675","Employed","Employed",0,TRUE
"129405","Employed","Employed",0,TRUE
"129414","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"129296","Employed","Employed",0.000887836638058597,TRUE
"129406","Unemployed","Employed",0.000533760341606619,FALSE
"109204","Employed","Employed",0,TRUE
"109203","Employed","Employed",0.00102459016393443,TRUE
"109205","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"109127","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"109318","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"109422","Employed","Employed",0,TRUE
"3016","Employed","Employed",0.0012799414883891,TRUE
"109156","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"109326","Retired","Retired",0.0438119292791918,TRUE
"3603","Employed","Employed",0.0012799414883891,TRUE
"101356","Employed","Employed",0.000709471443774388,TRUE
"3439","Employed","Employed",0,TRUE
"101163","Employed","Employed",0,TRUE
"101576","Retired","Retired",0.120448179271709,TRUE
"101082","Disabled","Retired",0.253397282174261,FALSE
"101717","Employed","Employed",0.000887836638058597,TRUE
"101492","Retired","Retired",0.253397282174261,TRUE
"101554","Employed","Employed",0,TRUE
"4119","Retired","Retired",0.0438119292791918,TRUE
"101493","Retired","Retired",0.253397282174261,TRUE
"21770","Employed","Employed",0,TRUE
"101429","Unemployed","Employed",0,FALSE
"101430","Employed","Employed",0.000533760341606619,TRUE
"101443","Employed","Employed",0,TRUE
"69306","Employed","Employed",0,TRUE
"69480","Unemployed","Not.in.Labor.Force",0.0153335037055967,FALSE
"69326","Employed","Employed",0,TRUE
"69371","Retired","Retired",0.253397282174261,TRUE
"3740","Employed","Employed",0.000458295142071494,TRUE
"3939","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"69338","Employed","Employed",0.000887836638058597,TRUE
"61563","Employed","Employed",0.00102459016393443,TRUE
"60642","Employed","Employed",0.000887836638058597,TRUE
"4160","Employed","Employed",0.0006426735218509,TRUE
"61115","Disabled","Disabled",0.445795339412361,TRUE
"61345","Disabled","Retired",0.395604395604396,FALSE
"4024","Retired","Retired",0.0438119292791918,TRUE
"61444","Employed","Employed",0.00311526479750779,TRUE
"61469","Employed","Employed",0,TRUE
"60477","Employed","Employed",0.000887836638058597,TRUE
"60192","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"60707","Employed","Employed",0.0012799414883891,TRUE
"60926","Employed","Employed",0,TRUE
"62018","Retired","Retired",0.0438119292791918,TRUE
"60406","Employed","Employed",0.000887836638058597,TRUE
"60553","Employed","Employed",0.000533760341606619,TRUE
"60674","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"61095","Employed","Employed",0.000887836638058597,TRUE
"60476","Employed","Employed",0.0012799414883891,TRUE
"60378","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"60672","Employed","Employed",0.000887836638058597,TRUE
"42602","Unemployed","Employed",0.000458295142071494,FALSE
"42485","Employed","Employed",0.000709471443774388,TRUE
"22309","Employed","Employed",0.000458295142071494,TRUE
"42310","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"42528","Employed","Employed",0.0012799414883891,TRUE
"42487","Employed","Employed",0,TRUE
"42697","Retired","Retired",0.0438119292791918,TRUE
"42721","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"42324","Employed","Employed",0.000887836638058597,TRUE
"42486","Employed","Employed",0,TRUE
"99242","Employed","Employed",0.000458295142071494,TRUE
"42314","Employed","Employed",0,TRUE
"42466","Employed","Employed",0,TRUE
"42345","Retired","Retired",0.120448179271709,TRUE
"99648","Retired","Retired",0.0438119292791918,TRUE
"98218","Employed","Employed",0.000458295142071494,TRUE
"42651","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"42483","Employed","Employed",0.000709471443774388,TRUE
"42323","Employed","Employed",0.000887836638058597,TRUE
"42401","Disabled","Retired",0.0438119292791918,FALSE
"42610","Retired","Retired",0.0438119292791918,TRUE
"47993","Employed","Employed",0.0012799414883891,TRUE
"47892","Employed","Employed",0.0006426735218509,TRUE
"47891","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"67898","Retired","Retired",0.0438119292791918,TRUE
"67825","Employed","Employed",0,TRUE
"48184","Employed","Employed",0,TRUE
"67573","Retired","Retired",0.0438119292791918,TRUE
"67897","Employed","Employed",0.0012799414883891,TRUE
"47887","Employed","Employed",0.0012799414883891,TRUE
"68624","Employed","Employed",0.00102459016393443,TRUE
"47960","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"48142","Employed","Employed",0,TRUE
"98860","Retired","Retired",0.0438119292791918,TRUE
"100297","Unemployed","Not.in.Labor.Force",0.0153335037055967,FALSE
"68332","Employed","Employed",0,TRUE
"99223","Employed","Employed",0.000887836638058597,TRUE
"47812","Employed","Employed",0.0012799414883891,TRUE
"99204","Employed","Employed",0.000709471443774388,TRUE
"68632","Disabled","Retired",0.253397282174261,FALSE
"20555","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"100037","Employed","Employed",0.000887836638058597,TRUE
"98341","Employed","Employed",0,TRUE
"67495","Employed","Employed",0.0012799414883891,TRUE
"99887","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"47893","Employed","Employed",0.000887836638058597,TRUE
"67824","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"100385","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"47850","Employed","Employed",0.0012799414883891,TRUE
"67814","Retired","Retired",0.120448179271709,TRUE
"98612","Employed","Employed",0.000887836638058597,TRUE
"99608","Employed","Employed",0.000709471443774388,TRUE
"47698","Retired","Retired",0.0438119292791918,TRUE
"47746","Employed","Employed",0.000533760341606619,TRUE
"47652","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"67668","Employed","Employed",0,TRUE
"47475","Employed","Employed",0.000887836638058597,TRUE
"48134","Employed","Employed",0.0006426735218509,TRUE
"68298","Employed","Employed",0.000458295142071494,TRUE
"68474","Employed","Employed",0.000533760341606619,TRUE
"68368","Employed","Employed",0,TRUE
"67453","Employed","Employed",0.000887836638058597,TRUE
"100323","Unemployed","Employed",0,FALSE
"68343","Retired","Retired",0.120448179271709,TRUE
"47651","Employed","Employed",0.000504032258064516,TRUE
"67809","Employed","Employed",0.00277008310249307,TRUE
"68469","Employed","Employed",0,TRUE
"98306","Employed","Employed",0,TRUE
"68370","Employed","Employed",0.000887836638058597,TRUE
"68398","Employed","Employed",0.00102459016393443,TRUE
"67828","Employed","Employed",0.000709471443774388,TRUE
"68269","Employed","Employed",0,TRUE
"67900","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"48031","Retired","Disabled",0.445795339412361,FALSE
"67720","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"47489","Employed","Employed",0.000887836638058597,TRUE
"100192","Not.in.Labor.Force","Retired",0.0438119292791918,FALSE
"67917","Employed","Employed",0.0012799414883891,TRUE
"47356","Employed","Employed",0,TRUE
"67526","Employed","Employed",0.000887836638058597,TRUE
"47846","Employed","Employed",0,TRUE
"99157","Employed","Employed",0.000458295142071494,TRUE
"68633","Unemployed","Employed",0.000709471443774388,FALSE
"68162","Employed","Employed",0.00102459016393443,TRUE
"99235","Employed","Employed",0.000887836638058597,TRUE
"47653","Retired","Retired",0.0438119292791918,TRUE
"47991","Employed","Employed",0,TRUE
"47730","Employed","Employed",0.000458295142071494,TRUE
"48212","Unemployed","Employed",0.0012799414883891,FALSE
"99070","Retired","Disabled",0.4,FALSE
"68217","Employed","Employed",0,TRUE
"47548","Employed","Employed",0.000887836638058597,TRUE
"67671","Employed","Employed",0.00102459016393443,TRUE
"98789","Retired","Retired",0.0438119292791918,TRUE
"67585","Employed","Employed",0.000887836638058597,TRUE
"47699","Employed","Employed",0,TRUE
"48137","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"47371","Retired","Retired",0.0438119292791918,TRUE
"47959","Employed","Employed",0.0006426735218509,TRUE
"99740","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"67611","Not.in.Labor.Force","Disabled",0.426751592356688,FALSE
"98377","Employed","Employed",0,TRUE
"67988","Employed","Employed",0.00277008310249307,TRUE
"48015","Employed","Employed",0,TRUE
"48130","Employed","Employed",0,TRUE
"68622","Unemployed","Employed",0.000709471443774388,FALSE
"67635","Employed","Employed",0.000887836638058597,TRUE
"47952","Employed","Employed",0.000887836638058597,TRUE
"68623","Not.in.Labor.Force","Employed",0.000533760341606619,FALSE
"47742","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"68299","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"100103","Employed","Employed",0,TRUE
"48003","Employed","Employed",0.0012799414883891,TRUE
"20692","Employed","Employed",0.0006426735218509,TRUE
"68314","Employed","Employed",0,TRUE
"47569","Employed","Employed",0,TRUE
"48104","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"47659","Employed","Employed",0.000887836638058597,TRUE
"48033","Employed","Employed",0,TRUE
"47785","Employed","Employed",0.0012799414883891,TRUE
"68462","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"98512","Unemployed","Employed",0.000887836638058597,FALSE
"47470","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"47467","Employed","Employed",0.000504032258064516,TRUE
"98569","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"100086","Employed","Employed",0,TRUE
"67487","Employed","Employed",0,TRUE
"67708","Retired","Retired",0.0438119292791918,TRUE
"68582","Employed","Employed",0.000709471443774388,TRUE
"105596","Employed","Employed",0.0012799414883891,TRUE
"67385","Employed","Employed",0.000504032258064516,TRUE
"68596","Retired","Retired",0.0438119292791918,TRUE
"67506","Employed","Employed",0,TRUE
"47787","Employed","Employed",0.000709471443774388,TRUE
"100324","Employed","Employed",0.000533760341606619,TRUE
"67400","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"99456","Disabled","Retired",0.253397282174261,FALSE
"67553","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"47658","Retired","Retired",0.0438119292791918,TRUE
"48058","Employed","Employed",0.0012799414883891,TRUE
"67413","Employed","Employed",0.0006426735218509,TRUE
"98965","Retired","Retired",0.0438119292791918,TRUE
"67659","Employed","Employed",0.0006426735218509,TRUE
"67658","Employed","Employed",0.0012799414883891,TRUE
"48082","Employed","Employed",0.0012799414883891,TRUE
"47838","Employed","Employed",0.000458295142071494,TRUE
"67742","Unemployed","Employed",0.000458295142071494,FALSE
"99736","Employed","Employed",0,TRUE
"47691","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"48084","Employed","Employed",0.00102459016393443,TRUE
"67551","Employed","Employed",0.00277008310249307,TRUE
"48127","Retired","Retired",0.0438119292791918,TRUE
"68248","Disabled","Not.in.Labor.Force",0.204231311706629,FALSE
"67751","Retired","Retired",0.0438119292791918,TRUE
"47925","Employed","Employed",0.000533760341606619,TRUE
"99003","Employed","Employed",0.0012799414883891,TRUE
"47930","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"98807","Employed","Employed",0.0012799414883891,TRUE
"20661","Employed","Employed",0.000504032258064516,TRUE
"47758","Employed","Employed",0,TRUE
"99147","Disabled","Disabled",0.455985915492958,TRUE
"99633","Employed","Employed",0.000504032258064516,TRUE
"47513","Employed","Employed",0.000887836638058597,TRUE
"67416","Employed","Employed",0.00102459016393443,TRUE
"47924","Employed","Employed",0.000533760341606619,TRUE
"67431","Employed","Employed",0.000458295142071494,TRUE
"67656","Employed","Employed",0.00102459016393443,TRUE
"47764","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"111754","Employed","Employed",0.0006426735218509,TRUE
"68395","Employed","Employed",0.000458295142071494,TRUE
"48135","Employed","Employed",0.0012799414883891,TRUE
"47583","Employed","Employed",0.0012799414883891,TRUE
"68297","Retired","Not.in.Labor.Force",0.204231311706629,FALSE
"67603","Employed","Employed",0.0006426735218509,TRUE
"67396","Employed","Employed",0.000458295142071494,TRUE
"47566","Retired","Retired",0.0438119292791918,TRUE
"48085","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"47970","Unemployed","Not.in.Labor.Force",0.0153335037055967,FALSE
"122773","Employed","Employed",0.000533760341606619,TRUE
"47395","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"67634","Employed","Employed",0,TRUE
"68030","Employed","Employed",0.000709471443774388,TRUE
"47921","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"67982","Employed","Employed",0.0012799414883891,TRUE
"123246","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"68710","Employed","Employed",0.000504032258064516,TRUE
"122809","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"96095","Employed","Employed",0,TRUE
"67774","Employed","Employed",0.000709471443774388,TRUE
"67931","Employed","Employed",0.000887836638058597,TRUE
"47601","Employed","Employed",0.0006426735218509,TRUE
"67932","Employed","Employed",0.000887836638058597,TRUE
"96824","Employed","Employed",0,TRUE
"96919","Employed","Employed",0.0012799414883891,TRUE
"96901","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"67562","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"123570","Retired","Retired",0.0438119292791918,TRUE
"47592","Employed","Employed",0.000709471443774388,TRUE
"68610","Employed","Employed",0.000533760341606619,TRUE
"124068","Employed","Employed",0.0006426735218509,TRUE
"47973","Employed","Employed",0.00221729490022173,TRUE
"47468","Employed","Employed",0,TRUE
"47828","Retired","Retired",0.0438119292791918,TRUE
"47393","Employed","Employed",0.000458295142071494,TRUE
"96642","Employed","Employed",0.0006426735218509,TRUE
"47975","Employed","Employed",0.000887836638058597,TRUE
"67602","Employed","Employed",0.000458295142071494,TRUE
"96240","Employed","Employed",0.000709471443774388,TRUE
"47755","Employed","Employed",0.0006426735218509,TRUE
"47919","Employed","Employed",0.000887836638058597,TRUE
"47895","Unemployed","Not.in.Labor.Force",0.0153335037055967,FALSE
"124681","Employed","Employed",0,TRUE
"68274","Disabled","Retired",0.253397282174261,FALSE
"47934","Employed","Employed",0.000458295142071494,TRUE
"67558","Employed","Employed",0.0012799414883891,TRUE
"48051","Employed","Employed",0.0012799414883891,TRUE
"47722","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"67870","Employed","Employed",0,TRUE
"67738","Employed","Employed",0.00221729490022173,TRUE
"47834","Employed","Employed",0.0006426735218509,TRUE
"47282","Employed","Employed",0.000709471443774388,TRUE
"48159","Employed","Employed",0.000887836638058597,TRUE
"47835","Unemployed","Employed",0,FALSE
"67549","Employed","Employed",0.0006426735218509,TRUE
"48158","Employed","Employed",0.0012799414883891,TRUE
"48189","Employed","Employed",0.0006426735218509,TRUE
"67981","Employed","Employed",0.0006426735218509,TRUE
"96096","Employed","Employed",0.0012799414883891,TRUE
"110130","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"96177","Retired","Retired",0.0438119292791918,TRUE
"109901","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"96098","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"123300","Retired","Retired",0.0438119292791918,TRUE
"111959","Retired","Retired",0.0438119292791918,TRUE
"124507","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"115010","Employed","Employed",0.000504032258064516,TRUE
"110221","Retired","Retired",0.0438119292791918,TRUE
"114838","Employed","Employed",0.000458295142071494,TRUE
"109834","Retired","Disabled",0.4,FALSE
"112376","Employed","Employed",0.000887836638058597,TRUE
"110126","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"96755","Retired","Retired",0.0438119292791918,TRUE
"113822","Employed","Employed",0.000504032258064516,TRUE
"22839","Employed","Employed",0.000887836638058597,TRUE
"110566","Employed","Employed",0.0012799414883891,TRUE
"34442","Retired","Retired",0.0438119292791918,TRUE
"113654","Unemployed","Employed",0.000458295142071494,FALSE
"109512","Retired","Retired",0.0438119292791918,TRUE
"109121","Retired","Retired",0.0438119292791918,TRUE
"96089","Employed","Employed",0,TRUE
"96019","Employed","Employed",0.000709471443774388,TRUE
"109412","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"109416","Retired","Retired",0.0438119292791918,TRUE
"109264","Employed","Employed",0.0012799414883891,TRUE
"109279","Employed","Employed",0.0012799414883891,TRUE
"109415","Disabled","Disabled",0.455985915492958,TRUE
"109263","Employed","Employed",0.00102459016393443,TRUE
"95941","Employed","Employed",0.0006426735218509,TRUE
"109298","Employed","Employed",0.000887836638058597,TRUE
"109300","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"109403","Disabled","Retired",0.0438119292791918,FALSE
"109286","Disabled","Disabled",0.455985915492958,TRUE
"109184","Disabled","Disabled",0.455985915492958,TRUE
"86240","Unemployed","Employed",0.0012799414883891,FALSE
"86348","Employed","Employed",0.0012799414883891,TRUE
"97025","Employed","Employed",0.000709471443774388,TRUE
"86125","Employed","Employed",0.000458295142071494,TRUE
"86331","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"86311","Employed","Employed",0.000887836638058597,TRUE
"22860","Retired","Retired",0.0438119292791918,TRUE
"86241","Unemployed","Employed",0.000887836638058597,FALSE
"96045","Employed","Employed",0,TRUE
"86282","Employed","Employed",0.000533760341606619,TRUE
"86298","Employed","Employed",0,TRUE
"86207","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"86386","Employed","Employed",0.0006426735218509,TRUE
"86299","Employed","Employed",0.00102459016393443,TRUE
"86036","Employed","Employed",0.000887836638058597,TRUE
"86365","Employed","Employed",0,TRUE
"108254","Retired","Retired",0.0438119292791918,TRUE
"108553","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"107731","Employed","Employed",0.000887836638058597,TRUE
"108463","Not.in.Labor.Force","Disabled",0.455985915492958,FALSE
"96671","Retired","Retired",0.0438119292791918,TRUE
"108658","Retired","Retired",0.0438119292791918,TRUE
"108603","Disabled","Disabled",0.4,TRUE
"96121","Unemployed","Employed",0.00221729490022173,FALSE
"107881","Retired","Retired",0.0438119292791918,TRUE
"107809","Retired","Retired",0.0438119292791918,TRUE
"108206","Employed","Employed",0.000887836638058597,TRUE
"108212","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"108263","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"97199","Employed","Employed",0.000458295142071494,TRUE
"108329","Retired","Retired",0.0438119292791918,TRUE
"108323","Retired","Disabled",0.426751592356688,FALSE
"123675","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"108333","Retired","Retired",0.0438119292791918,TRUE
"108107","Employed","Employed",0.000887836638058597,TRUE
"108014","Employed","Employed",0,TRUE
"108382","Employed","Employed",0.000887836638058597,TRUE
"108223","Employed","Employed",0.000504032258064516,TRUE
"108222","Employed","Employed",0,TRUE
"108330","Employed","Employed",0,TRUE
"96779","Employed","Employed",0.000887836638058597,TRUE
"124419","Employed","Employed",0.000887836638058597,TRUE
"108349","Employed","Employed",0.000887836638058597,TRUE
"108320","Disabled","Not.in.Labor.Force",0.393124065769806,FALSE
"96787","Retired","Retired",0.0438119292791918,TRUE
"107727","Employed","Employed",0,TRUE
"108211","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"108517","Employed","Employed",0.0012799414883891,TRUE
"108272","Employed","Employed",0.000709471443774388,TRUE
"108399","Retired","Retired",0.0438119292791918,TRUE
"96310","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"108408","Employed","Employed",0.0006426735218509,TRUE
"108384","Employed","Employed",0.000709471443774388,TRUE
"107745","Retired","Retired",0.0438119292791918,TRUE
"108042","Employed","Employed",0.000887836638058597,TRUE
"108348","Retired","Not.in.Labor.Force",0.204231311706629,FALSE
"108602","Not.in.Labor.Force","Retired",0.253397282174261,FALSE
"96236","Employed","Employed",0.0012799414883891,TRUE
"96561","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"129426","Employed","Employed",0,TRUE
"129207","Employed","Employed",0.000887836638058597,TRUE
"129637","Retired","Retired",0.253397282174261,TRUE
"129377","Employed","Employed",0.000504032258064516,TRUE
"96492","Employed","Employed",0.000458295142071494,TRUE
"129315","Employed","Employed",0.000709471443774388,TRUE
"129202","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"53656","Employed","Employed",0.000887836638058597,TRUE
"129365","Disabled","Retired",0.395604395604396,FALSE
"129156","Employed","Employed",0.0012799414883891,TRUE
"128836","Employed","Employed",0.0012799414883891,TRUE
"129275","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"129155","Employed","Employed",0.000504032258064516,TRUE
"129201","Employed","Employed",0.000533760341606619,TRUE
"129007","Employed","Employed",0.000533760341606619,TRUE
"97165","Employed","Employed",0.00221729490022173,TRUE
"129006","Employed","Employed",0.000533760341606619,TRUE
"54700","Employed","Employed",0.000458295142071494,TRUE
"129081","Employed","Employed",0.000504032258064516,TRUE
"129651","Retired","Disabled",0.455985915492958,FALSE
"129558","Employed","Employed",0.000709471443774388,TRUE
"51972","Not.in.Labor.Force","Not.in.Labor.Force",0.393124065769806,TRUE
"123756","Not.in.Labor.Force","Not.in.Labor.Force",0.0153335037055967,TRUE
"51751","Employed","Employed",0.000887836638058597,TRUE
"51306","Not.in.Labor.Force","Not.in.Labor.Force",0.0725902419674733,TRUE
"96493","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"51637","Employed","Employed",0.0012799414883891,TRUE
"51630","Disabled","Disabled",0.455985915492958,TRUE
"51752","Employed","Employed",0.00277008310249307,TRUE
"51896","Retired","Retired",0.253397282174261,TRUE
"96052","Retired","Retired",0.0438119292791918,TRUE
"51866","Employed","Employed",0.0006426735218509,TRUE
"51973","Employed","Employed",0.0006426735218509,TRUE
"51854","Not.in.Labor.Force","Not.in.Labor.Force",0.204231311706629,TRUE
"51341","Employed","Employed",0.000887836638058597,TRUE
"96821","Employed","Employed",0,TRUE
"51520","Employed","Employed",0,TRUE
"51184","Employed","Employed",0,TRUE
"51861","Disabled","Employed",0.0012799414883891,FALSE
"52000","Employed","Employed",0.00311526479750779,TRUE
"96338","Employed","Employed",0.000887836638058597,TRUE
"51844","Employed","Employed",0,TRUE
"51748","Employed","Employed",0,TRUE
"51636","Employed","Employed",0,TRUE
"96600","Retired","Retired",0.0438119292791918,TRUE
"51545","Employed","Employed",0,TRUE
